station_number,most_recent_year,years_of_data,mean,min,max,drainage_area_gross,latitude,longitude,gen_id,annual_precipitation,aspect,average_slope,drainage_area,glacial_area,glacial_coverage,hydrological_zone,median_elevation,potential_evapotranspiration,solar_exposure,watershed_area,7Q10,7Q2,30Q5,30Q10
08LG048,2020,53,21.483286931881036,0.4309999942779541,62.4000015258789,316.0,49.85422134399414,-120.90846252441406,generated_dem_fwa.AQEAAAB4RvhqKTpewBJYv-1X7UhA,2023.9372937293729,,19.251397179571697,314.89155603194075,0.0,0.0,25.0,1437.25,840.8701067615657,0.6776836234341789,314891556.0319408,0.33708879999999997,0.5348368,0.48479700000000003,0.4152902
08LG068,2019,16,20.421959463122484,0.0700000002980232,26.10000038146973,178.0,49.95027160644531,-121.09644317626952,generated_dem_fwa.AQEAAAAkrRPpK0ZewLMh0nGd-UhA,1415.366459627329,,17.216306062094635,168.23189765612517,0.0,0.0,25.0,1408.125,843.7308970099667,0.6961356486913668,168231897.65612516,0.06266174,0.09057158,0.09355557,0.08285171
08MA002,2018,56,20.163219675292936,7.579999923706055,115.0,2130.0,51.62485885620117,-124.1433563232422,generated.4485632,1059.980778246601,,24.24907115227097,2139.592410892606,177009241.5911453,0.0827303558799312,25.0,1914.0,768.7618927762396,0.6627404658612568,2139592410.8926067,4.990049,7.309104,6.03941,5.336069
08ME004,1947,21,45.2895199057248,3.0,212.0,956.0,50.8375015258789,-122.8566665649414,generated_dem_fwa.AQEAAADnOnvR2LZewAMsEEIia0lA,1492.666666666667,,25.84789291794633,979.202674340623,207020203.447326,0.21141711401751387,25.0,1834.25,769.7028985507246,0.6666612500754873,979202674.340623,2.121963,3.168472,2.833379,2.485589
08ME005,1940,16,39.90017425430234,13.300000190734865,518.0,1650.0,50.85110855102539,-122.84583282470705,generated.5520019,1365.084541062802,,26.849894932117532,1674.6480664557268,239075472.9047092,0.14276162119883215,25.0,1762.375,774.648033799155,0.6620683276099701,1674648066.4557269,4.037583000000001,6.04422,5.219232,4.6032459999999995
08ME011,1933,7,41.58412662346075,0.906000018119812,85.0,368.0,50.76805877685547,-122.85694122314452,generated_dem_fwa.AQEAAACCgFR1DLdewNVGCqB1YklA,1373.5915492957747,,28.496565936234827,363.1193245798052,27339118.4696484,0.07528962690510814,25.0,1780.0,769.4042232277527,0.6583528256556858,363119324.57980525,0.9617382999999999,1.2687899999999999,1.118778,1.010133
08ME022,1967,2,23.597492936585628,1.440000057220459,53.79999923706055,326.0,50.54360961914063,-122.49166870117188,generated_dem_fwa.AQEAAADbxpJ-ap9ewHBPCeh7RUlA,1091.8013245033112,,32.40999053387707,308.93112168499005,191569.47195031508,0.0006201041543028936,25.0,1509.0,836.5255731922398,0.6277285990764728,308931121.68499005,,,,
08ME027,2020,25,43.051017659770366,1.2599999904632568,63.5,312.0,50.73088836669922,-122.9420166015625,generated_dem_fwa.AQEAAACDEuVZSbxewGy412iKXUlA,1461.6655737704916,,28.664183761370918,311.909002906535,26725552.301583074,0.08568381179299114,25.0,1805.5,763.6101398601397,0.6599074034467033,311909002.906535,1.104093,1.491863,1.3287879999999999,1.23564
08ME028,2020,25,52.18682845531072,2.8399999141693115,159.0,708.0,50.82093811035156,-123.2034912109375,generated_dem_fwa.AQEAAADJf4jaBM1ewNt6Sw4faUlA,1690.8181818181818,,22.839693777917887,704.3156539987558,198992377.943008,0.2825329478526109,25.0,1915.75,759.0116099071208,0.6733890564335328,704315653.9987558,2.122432,2.7818389999999997,2.553109,2.331429
08MF008,1920,4,41.743222833803614,13.300000190734865,227.0,1040.0,50.00667190551758,-121.61499786376952,generated.7186528,2109.878113879004,,34.27858185278265,1158.2718606555686,17227637.57755016,0.014873569981920756,25.0,1420.5,817.3726708074535,0.6517962363569952,1158271860.6555686,6.1349160000000005,10.36837,7.969656,6.4485339999999995
08MF062,2018,46,38.148802189853654,0.356000006198883,36.0,85.5,49.54188919067383,-121.1199722290039,generated_dem_fwa.AQEAAADqyub4qEdewNO4-FpexUhA,2848.301204819277,,25.24736926968132,89.3184350266288,0.0,0.0,25.0,1387.75,830.525641025641,0.6511604465134068,89318435.02662879,0.344803,0.5102014,0.44414440000000005,0.3820009
08MF065,2018,37,50.46030327780925,7.730000019073486,205.0,712.0,49.95386123657226,-121.86286926269531,generated_dem_fwa.AQEAAAAvGY-eN3dewE69ZqAP-khA,2245.035971223021,,35.45408005766183,714.6104390525372,16355199.943224145,0.022886875211211032,25.0,1490.625,807.0835913312692,0.648304019144939,714610439.0525372,4.826993,6.8586279999999995,6.237833999999999,5.519304
08MG005,2017,90,59.75658828880201,19.600000381469727,424.0,2100.0,50.336021423339844,-122.8002471923828,generated.6725695,2117.7056549057515,,30.58280199574793,2093.2884787562853,399797631.9321382,0.19099022231741106,25.0,1484.75,770.5252024027161,0.6585966733367254,2093288478.756286,14.15514,21.04401,18.15356,15.67809
08MG008,1970,17,37.07460501966119,4.2199997901916495,91.5,596.0,50.3388900756836,-122.727783203125,generated_dem_fwa.AQEAAACsKKz0fa5ewDLuKeAuK0lA,1302.4929356357927,,30.437420658281315,644.6461083064734,8539442.068818962,0.01324671313265603,25.0,1495.75,811.3079555175364,0.6681096750355228,644646108.3064734,3.397988,4.847314,4.141786,3.6445239999999997
08NL007,2019,77,13.238165993778694,2.359999895095825,80.69999694824219,1810.0,49.45970153808594,-120.50353240966795,generated.5196796,1218.740848343986,,13.819716767475873,1777.9270556233646,0.0,0.0,25.0,1330.125,870.3537158984008,0.6898282363897268,1777927055.623365,1.600033,2.4961330000000004,2.410602,2.120763
08NL008,1953,7,11.920576780904259,1.3899999856948853,160.0,1370.0,49.50833129882813,-120.6916732788086,generated.5196393,1275.2956411876185,,13.811354721358951,1637.0252875517242,0.0,0.0,25.0,1359.875,866.1952965235173,0.6886398814595239,1637025287.5517242,1.175824,1.424078,1.361675,1.2732219999999999
08NL023,1984,32,4.846662712433705,0.1030000001192092,11.800000190734865,673.0,49.54555892944336,-120.75332641601562,generated_dem_fwa.AQEAAACzHtXoSTBewALk-F-2xUhA,792.9817073170732,,10.154168204784556,672.2409205552559,0.0,0.0,25.0,1225.25,895.2767191383597,0.6965096946827959,672240920.5552559,0.1441693,0.26133449999999997,0.21467270000000002,0.1820967
08NL024,2018,66,12.24357419301417,1.3400000333786009,176.0,1780.0,49.45771026611328,-120.51856994628906,generated.5199890,1218.740848343986,,13.819716767475873,1777.9270556233646,0.0,0.0,25.0,1330.125,870.3537158984008,0.6898282363897268,1777927055.623365,1.103373,1.763259,1.535635,1.2964579999999999
08NL060,1982,8,2.318016307627997,0.0,8.710000038146973,409.0,49.76805877685547,-120.77082824707031,generated_dem_fwa.AQEAAAAZnHdSVTFewObvPsRP4khA,731.127819548872,,8.498810382986036,407.46046036261976,0.0,0.0,25.0,1208.75,899.8,0.7015620311205766,407460460.3626198,,,,
08NL067,1975,2,28.64225869554934,1.190000057220459,207.0,619.0,49.54056167602539,-120.8000030517578,generated_dem_fwa.AQEAAAB_XwA6PDNewO6dLBAYxUhA,1974.078767123288,,17.747284584457848,612.7310131956152,0.0,0.0,25.0,1478.125,835.5629562043796,0.6828995861383562,612731013.1956153,,,,
08NL070,2019,44,19.569514699344015,0.8849999904632568,37.599998474121094,408.0,49.09410095214844,-120.67254638671876,generated_dem.AQEAAAC4RwQdDCtewNHfn-APjEhA,1383.1732283464567,,19.75000997299582,397.37130586493197,0.0,0.0,25.0,1617.125,862.2910128388017,0.6927758666134466,397371305.8649319,0.5579732,0.9029083000000001,0.8368351999999999,0.7196937
08NL071,2019,45,25.172979796318543,0.2879999876022339,43.599998474121094,253.0,49.46567916870117,-120.97891235351562,generated_dem_fwa.AQEAAADHbLyApj5ewH4gYkubu0hA,2024.2375,,16.746150788096653,253.80829529926388,0.0,0.0,25.0,1544.0,826.8834080717488,0.6808790640478259,253808295.29926383,0.23813330000000002,0.393457,0.3668717,0.2994274
